"XLID","SZGJFX","ZDID","ZDMC","SOURCE_LON","SOURCE_LAT"
"10146","0","707F0003","东方路浦三路","121.511258","31.194253"
"10146","0","71800000","东方路兰陵路","121.514208","31.196626"
"10146","0","72800000","东方路东三里桥路","121.516522","31.200452"
"10146","0","72800002","东方路龙阳路","121.518267","31.203447"
"10146","0","74810000","东方路浦建路","121.521031","31.208774"
"10146","0","74810003","东方路蓝村路","121.522680","31.211729"
"10146","0","76820000","东方路峨山路","121.525289","31.218429"
"10146","0","78810012","东方路浦电路","121.522949","31.226817"
"10146","0","78810005","东方路张杨路","121.521560","31.230050"
"10146","0","79810005","张杨路福山路","121.522844","31.232594"
"10146","0","78820003","福山路世纪大道","121.524632","31.231163"
"10146","1","78820003","福山路世纪大道","121.524794","31.231284"
"10146","1","78810008","东方路浦电路","121.522825","31.226285"
"10146","1","76810000","东方路峨山路","121.524914","31.218910"
"10146","1","74810001","东方路蓝村路","121.522725","31.212855"
"10146","1","73810000","东方路浦建路","121.520347","31.208430"
"10146","1","72800003","东方路龙阳路","121.519116","31.206115"
"10146","1","72800001","东方路东三里桥路","121.516836","31.201946"
"10146","1","717F001B","东方路兰陵路","121.513292","31.196278"
"10146","1","6F7F0001","浦三路齐河路","121.513681","31.187029"
"10146","1","6E7F0005","齐河路南码头路","121.510887","31.185008"
"10146","1","6D7F0001","南码头路昌里东路","121.511715","31.180866"
"10146","1","6D7F0000","南码头路邹平路","121.510100","31.177825"
"10146","1","6C7F0002","成山路邹平路","121.510917","31.175163"
"10146","1","6B800001","南江苑","121.516011","31.168799"
"10146","1","6A800001","杨高南路板泉路","121.517371","31.165036"
"10146","1","69810003","高青路杨高南路","121.521356","31.162155"
"10146","1","6A820005","高青路浦三路","121.526344","31.163486"
"10146","1","69820000","浦三路高青路","121.528190","31.163099"
"10146","1","69830000","浦三路大道站路","121.529924","31.160608"
"10146","1","68830004","浦三路西泰林路","121.532050","31.157042"
"10146","1","67820018","西泰林路御桥路","121.528883","31.152909"
"10146","1","6683001B","西泰林路未来域城","121.530719","31.150266"
"10146","1","66830003","西泰林路永泰路","121.533128","31.146444"
"10146","1","66840001","西泰林路浦三路","121.534924","31.144962"
"10146","1","66840000","东泰林路","121.540878","31.146158"
"10173","0","948B0001","港城路地铁站","121.569000","31.353877"
"10173","0","938B000A","同港路花山路","0.000000","0.000000"
"10173","0","928B0001","大同路清溪路","0.000000","0.000000"
"10173","0","928B0003","大同路石家街","0.000000","0.000000"
"10173","0","918A0006","大同路和龙路","0.000000","0.000000"
"10173","0","908A0001","大同路浦东北路","0.000000","0.000000"
"10173","0","8F890000","大同路东塘路","0.000000","0.000000"
"10173","0","8E890000","东塘路高沙滩","0.000000","0.000000"
"10173","0","8D890000","东塘路马路桥","0.000000","0.000000"
"10173","0","8C890000","东塘路行南路","0.000000","0.000000"
"10173","0","8A890001","东塘路桂家村","0.000000","0.000000"
"10173","0","88890000","东塘路朱家浜","0.000000","0.000000"
"10173","0","868A0000","东葛路东靖路","0.000000","0.000000"
"10173","0","858A0001","浦东大道东波路","0.000000","0.000000"
"10173","0","848B0000","浦东大道利津路","0.000000","0.000000"
"10173","0","838B0004","浦东大道五莲路","0.000000","0.000000"
"10173","0","818A0000","浦东大道金桥路","0.000000","0.000000"
"10173","0","7F880005","浦东大道居家桥路","0.000000","0.000000"
"10173","0","7E860000","浦东大道德平路","0.000000","0.000000"
"10173","0","7D860004","浦东大道歇浦路","0.000000","0.000000"
"10173","0","7C840003","浦东大道苗圃路","0.000000","0.000000"
"10173","0","7C830003","浦东大道民生路","0.000000","0.000000"
"10173","0","7C830002","浦东大道桃林路","0.000000","0.000000"
"10173","0","7B820001","浦东大道源深路","0.000000","0.000000"
"10173","0","7B7E0002","浦东大道浦东南路","0.000000","0.000000"
"10173","0","7A7C0001","陆家嘴环路名商路","0.000000","0.000000"
"10173","0","797D0001","东昌路渡口","121.499632","31.232220"
"10173","1","797D0001","东昌路渡口","121.499570","31.232475"
"10173","1","7A7C0002","陆家嘴环路名商路","0.000000","0.000000"
"10173","1","7B7E0000","浦东大道浦东南路","0.000000","0.000000"
"10173","1","7B800005","浦东大道钱仓路","0.000000","0.000000"
"10173","1","7B810000","浦东大道源深路","0.000000","0.000000"
"10173","1","7B820002","浦东大道桃林路","0.000000","0.000000"
"10173","1","7C840002","浦东大道民生路","0.000000","0.000000"
"10173","1","7C840000","浦东大道苗圃路","0.000000","0.000000"
"10173","1","7D860005","浦东大道歇浦路","0.000000","0.000000"
"10173","1","7E870006","浦东大道德平路","0.000000","0.000000"
"10173","1","7F880002","浦东大道居家桥路","0.000000","0.000000"
"10173","1","81890001","浦东大道金桥路","0.000000","0.000000"
"10173","1","828B0002","浦东大道五莲路","0.000000","0.000000"
"10173","1","848B0001","浦东大道利津路","0.000000","0.000000"
"10173","1","858A0000","浦东大道东波路","0.000000","0.000000"
"10173","1","868A0005","东葛路东靖路","0.000000","0.000000"
"10173","1","88890001","东塘路朱家浜","0.000000","0.000000"
"10173","1","8A890000","东塘路桂家村","0.000000","0.000000"
"10173","1","8C890001","东塘路行南路","0.000000","0.000000"
"10173","1","8D890001","东塘路马路桥","0.000000","0.000000"
"10173","1","8E890001","东塘路高沙滩","0.000000","0.000000"
"10173","1","8F890001","大同路东塘路","0.000000","0.000000"
"10173","1","908A0000","大同路浦东北路","0.000000","0.000000"
"10173","1","918A0007","大同路和龙路","0.000000","0.000000"
"10173","1","928B0002","大同路石家街","0.000000","0.000000"
"10173","1","928B0000","大同路清溪路","0.000000","0.000000"
"10173","1","938B0009","同港路花山路","0.000000","0.000000"
"10173","1","948B0001","港城路地铁站","121.568942","31.353563"
"10174","0","7A7B0000","陆家嘴","121.492938","31.238477"
"10174","0","7B7C0008","陆家嘴环路丰和路","121.496954","31.241597"
"10174","0","7A7E0012","浦东南路浦东大道","121.506651","31.239110"
"10174","0","797F0004","浦东南路商城路","121.510419","31.232834"
"10174","0","777F0000","浦东南路潍坊路","121.513790","31.223828"
"10174","0","767F0002","浦东南路浦电路","121.514365","31.221603"
"10174","0","757F0001","浦东南路宁阳路","121.513765","31.214343"
"10174","0","747F0001","浦东南路浦建路","121.512156","31.212041"
"10174","0","727E0004","浦东南路浦三路","121.507230","31.201496"
"10174","0","707D0019","浦东南路华丰路","121.501846","31.193708"
"10174","0","6F7C0000","浦东南路高科西路（上海长途东站）","121.496921","31.185556"
"10174","0","6E7C0000","浦东南路洪山路","121.494894","31.183256"
"10174","0","6E7B0018","雪野路上南路","121.490915","31.183969"
"10174","0","6D7A0001","耀华路历城路","121.486351","31.179875"
"10174","0","6C790001","耀华路长清路","121.481593","31.176832"
"10174","0","6C780021","耀华路济阳路","121.475182","31.173413"
"10174","0","6C770020","通耀路耀龙路","121.467858","31.174999"
"10174","1","6C770020","通耀路耀龙路","121.468480","31.174677"
"10174","1","6C780020","耀华路济阳路","121.476117","31.173547"
"10174","1","6C790003","耀华路西营路","121.480036","31.175610"
"10174","1","6D7A000D","耀华路长清路","121.483879","31.177885"
"10174","1","6E7B0019","雪野路上南路","121.490479","31.183450"
"10174","1","6E7C0001","浦东南路洪山路","121.494341","31.182175"
"10174","1","6F7C0001","浦东南路高科西路（上海长途东站）","121.497113","31.185200"
"10174","1","717D0002","浦东南路华丰路","121.502789","31.194961"
"10174","1","727E0005","浦东南路浦三路","121.505450","31.198796"
"10174","1","757F0000","浦东南路宁阳路","121.514224","31.214517"
"10174","1","76800000","浦东南路浦电路","121.514430","31.222390"
"10174","1","797F0003","浦东南路商城路","121.510095","31.233145"
"10174","1","7A7E0002","浦东南路浦东大道","121.507344","31.238599"
"10174","1","7B7C0004","陆家嘴环路丰和路","121.497108","31.242240"
"10174","1","7A7B0000","陆家嘴","121.492753","31.238322"
"10192","0","657B0000","长清路凌兆路","0.000000","0.000000"
"10192","0","667C0001","灵岩南路凌兆路","0.000000","0.000000"
"10192","0","667D0001","凌兆路上南路","0.000000","0.000000"
"10192","0","687D0000","上南路华夏西路","0.000000","0.000000"
"10192","0","687C0002","上南路海阳路","0.000000","0.000000"
"10192","0","6A7B0000","上南路杨思路","0.000000","0.000000"
"10192","0","6B7B0005","德州路上南路","0.000000","0.000000"
"10192","0","6B7A0002","德州路长清路","0.000000","0.000000"
"10192","0","6B790000","西营路成山路","0.000000","0.000000"
"10192","0","6C7A0000","昌里路长清路","0.000000","0.000000"
"10192","0","6D7C0001","昌里路洪山路","0.000000","0.000000"
"10192","0","6C7C0001","洪山路昌里路","0.000000","0.000000"
"10192","0","6C7D0004","成山路云台路","0.000000","0.000000"
"10192","0","6C7F0002","成山路邹平路","0.000000","0.000000"
"10192","0","6E800002","浦三路昌里东路","0.000000","0.000000"
"10192","0","6F7F0000","浦三路齐河路","0.000000","0.000000"
"10192","0","717F0001","浦三路东方路","0.000000","0.000000"
"10192","0","727E0001","浦三路浦东南路","0.000000","0.000000"
"10192","0","74800000","浦建路东方路","0.000000","0.000000"
"10192","0","74810003","东方路蓝村路","0.000000","0.000000"
"10192","0","78810000","潍坊路崂山路","0.000000","0.000000"
"10192","0","78800003","崂山路张杨路","0.000000","0.000000"
"10192","0","787F0005","浦东南路张杨路","0.000000","0.000000"
"10192","0","797F0003","浦东南路商城路","0.000000","0.000000"
"10192","0","797D0001","东昌路渡口","0.000000","0.000000"
"10192","1","797D0001","东昌路渡口","0.000000","0.000000"
"10192","1","797F0000","浦东南路商城路","0.000000","0.000000"
"10192","1","787F0002","张杨路浦东南路","0.000000","0.000000"
"10192","1","78800002","崂山路张杨路","0.000000","0.000000"
"10192","1","77810005","浦电路崂山路","0.000000","0.000000"
"10192","1","74810001","东方路蓝村路","0.000000","0.000000"
"10192","1","74810002","浦建路东方路","0.000000","0.000000"
"10192","1","727E0004","浦东南路浦三路","0.000000","0.000000"
"10192","1","707F0000","东方路浦三路","0.000000","0.000000"
"10192","1","6F7F0001","浦三路齐河路","0.000000","0.000000"
"10192","1","6D800002","浦三路昌里东路","0.000000","0.000000"
"10192","1","6C7F0000","成山路邹平路","0.000000","0.000000"
"10192","1","6C7C0002","成山路云台路","0.000000","0.000000"
"10192","1","6C7C0000","洪山路昌里路","0.000000","0.000000"
"10192","1","6C7B0005","昌里路洪山路","0.000000","0.000000"
"10192","1","6C7B0002","昌里路历城路","0.000000","0.000000"
"10192","1","6C7A0001","长清路昌里路","0.000000","0.000000"
"10192","1","6B790001","西营路成山路","0.000000","0.000000"
"10192","1","6B7A0001","德州路长清路","0.000000","0.000000"
"10192","1","6B7B0001","德州路上南路","0.000000","0.000000"
"10192","1","6A7B0001","上南路杨思路","0.000000","0.000000"
"10192","1","687C0000","上南路海阳路","0.000000","0.000000"
"10192","1","677D0000","上南路华夏西路","0.000000","0.000000"
"10192","1","667D0000","上南路三林路","0.000000","0.000000"
"10192","1","657C0002","三林路灵岩南路","0.000000","0.000000"
"10192","1","657B0000","长清路凌兆路","0.000000","0.000000"
